,Company name,"Street, no., building etc, line 1",City,Country,"NACE Rev. 2
Core code (4 digits)","Operating
revenue
(Turnover)
m EUR
2017","Operating
revenue
(Turnover)
m EUR
2016","Operating
revenue
(Turnover)
m EUR
2015","Operating
revenue
(Turnover)
m EUR
2014","Operating
revenue
(Turnover)
m EUR
2013","Operating
revenue
(Turnover)
m EUR
2012","Operating
revenue
(Turnover)
m EUR
2011","Operating
revenue
(Turnover)
m EUR
2010","Operating
revenue
(Turnover)
m EUR
2009","Operating
revenue
(Turnover)
m EUR
2008","Number of employees
2017","Number of employees
2016","Number of employees
2015","Number of employees
2014","Number of employees
2013","Number of employees
2012","Number of employees
2011","Number of employees
2010","Number of employees
2009","Number of employees
2008"
251.,CARTITALIA S.R.L.,VIA CASTELLANA 90,ISTRANA,Italy,1712,n.a.,41,45,39,37,35,38,36,24,31,n.a.,30,29,29,29,29,30,30,29,29
322.,CARTONIFICIO DI ISOVERDE SOCIETA' A RESPONSABILITA' LIMITATA,VIA FIESCHI 1/20,GENOVA,Italy,1712,n.a.,0,0,0,0,0,0,0,0,3,n.a.,n.a.,n.a.,1,1,1,1,3,5,12
69.,CARTONIFICIO SANDRESCHI S.R.L.,VIA DELLE CARTIERE 1,VILLA BASILICA,Italy,1721,n.a.,12,12,12,12,11,12,11,8,10,n.a.,26,26,26,22,23,25,25,24,24
332.,CARTONSTRONG ITALIA S.R.L.,VIA BARADELLO 15,MONZA,Italy,1729,n.a.,85,91,89,81,76,93,22,n.a.,n.a.,n.a.,123,124,124,131,147,166,143,n.a.,n.a.
86.,CARVAL CARTIERA DI VALLETROMPIA S.R.L.,VIA GEROLAMO SANGERVASIO 28,CONCESIO,Italy,1712,n.a.,8,8,7,7,7,7,7,7,7,n.a.,32,33,32,32,32,32,n.a.,n.a.,n.a.
551.,CARVICO - S.P.A.,VIA DON ANGELO PEDRINELLI 96,CARVICO,Italy,1320,n.a.,105,101,99,100,98,93,105,82,179,n.a.,318,316,313,310,308,302,299,336,643
127.,CASA OLEARIA ITALIANA SOCIETA' PER AZIONI IN SIGLA CASA OLEARIA ITALIANA S.P.A.,VIA ORTI 1/A,SAN PIETRO DI MORUBIO,Italy,1041,n.a.,363,347,346,377,370,280,175,121,124,n.a.,30,30,30,31,32,30,29,30,31
6.,CASALGRANDE PADANA S.P.A.,STS 467 73,CASALGRANDE,Italy,2331,n.a.,206,188,184,185,191,196,190,193,215,n.a.,650,605,606,595,598,601,601,595,595
423.,CASALINO CARTA S.R.L.,AAA NUOVA ZONA INDUSTRIALE SNC,ROCCA GRIMALDA,Italy,1720,n.a.,10,9,8,8,5,6,5,5,5,n.a.,14,14,14,15,13,18,19,17,n.a.
305.,CASAR S.R.L., S.S. N. 196/D KM 7 155,SERRAMANNA,Italy,0120,n.a.,20,19,21,18,15,18,18,19,20,n.a.,71,56,61,65,60,71,72,71,103
232.,CASTAGNA S.R.L.,VIA KURZE WAND 9,DOBBIACO,Italy,2363,n.a.,1,1,1,1,2,2,1,2,2,n.a.,5,5,5,5,6,6,7,8,7
189.,CAV. UFF. PIETRO GRIMALDI - S.R.L.,VIA GIUSEPPE MAZZINI 288,SANT'EGIDIO DEL MONTE ALBINO,Italy,1030,n.a.,5,6,5,5,3,2,3,3,3,n.a.,16,24,26,24,20,20,21,30,28
857.,CAVIRO DISTILLERIE S.R.L.,VIA CONVERTITE 8,FAENZA,Italy,0121,n.a.,81,76,86,106,97,55,56,50,66,n.a.,171,172,169,135,156,152,148,143,137
616.,CBCOTTI - S.R.L.,VIA FRATELLI BUSCETTO 36,NOCERA INFERIORE,Italy,1039,n.a.,9,12,12,13,11,13,10,10,13,n.a.,51,62,50,50,60,61,62,66,69
60.,CDM PAPER GROUP SOCIETA' PER AZIONI,LOC SALANETTI 1,CAPANNORI,Italy,1722,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,84,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,148
917.,CE.LA.M. (CERAMICHE LATERIZI MERIDIONALI) S.R.L. IN LIQUIDAZIONE,VIA SAN ROCCO 45,LUCERA,Italy,2332,n.a.,0,0,0,0,0,6,5,6,10,n.a.,n.a.,n.a.,4,4,45,48,42,41,40
581.,CEB S.P.A.,VIA FRACANZANA 9/S.S.11,MONTEBELLO VICENTINO,Italy,2511,n.a.,11,11,9,9,9,8,7,5,8,n.a.,50,49,49,4,43,43,n.a.,n.a.,n.a.
421.,CELLULOSA 2000 - S.P.A.,STS 106 ZONA INDUSTRIAL,CROTONE,Italy,1711,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
85.,CEMENTERIA COSTANTINOPOLI S.R.L.,VIA S.S.93 KM 74.,BARILE,Italy,2351,n.a.,41,40,38,37,36,39,35,42,32,n.a.,106,102,105,104,108,111,110,107,107
852.,CEMENTERIA DI MONSELICE SPA,RIV ALBERTINO MUSSATO 97,PADOVA,Italy,2351,n.a.,33,35,35,38,34,38,34,45,51,n.a.,92,92,94,109,143,164,180,190,198
729.,CEMENTERIE ALDO BARBETTI - SOCIETA' PER AZIONI,CSO GIUSEPPE GARIBALDI 81,GUBBIO,Italy,2351,n.a.,87,88,87,63,189,152,200,204,210,n.a.,349,354,372,200,"1,362","1,438","1,386","1,285","1,218"
48.,CEMENTI MOCCIA S.P.A.,VIA GALILEO FERRARIS 101,NAPOLI,Italy,2351,n.a.,15,15,21,15,22,19,16,29,38,n.a.,24,23,24,72,100,104,106,108,114
478.,CEMENTIR ITALIA S.P.A.,CSO DI FRANCIA 200,ROMA,Italy,2351,n.a.,81,94,84,112,133,136,134,169,225,n.a.,368,377,402,472,520,516,517,526,554
44.,CEMENTIR SACCI S.P.A.,CSO DI FRANCIA 200,ROMA,Italy,2351,n.a.,25,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,360,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
414.,CEMENTIZILLO S.P.A.,RIV ALBERTINO MUSSATO 97,PADOVA,Italy,2351,n.a.,90,96,104,105,131,135,111,122,145,n.a.,307,358,397,412,447,484,372,406,n.a.
860.,CEMIN S.R.L.,VIA UGO FOSCOLO 23,DOMUSNOVAS,Italy,4221,n.a.,2,3,3,4,4,4,3,1,2,n.a.,11,12,13,12,18,18,28,n.a.,5
906.,CENTRALE DEL LATTE DI ROMA S.P.A.,VIA FONDI DI MONASTERO 262,ROMA,Italy,1051,n.a.,117,119,126,130,131,137,163,143,152,n.a.,169,171,175,179,179,180,179,184,n.a.
146.,CENTRO ENERGIA FERRARA S.R.L.,VIA ANDREA DORIA 41/G,ROMA,Italy,3511,n.a.,3,10,28,37,50,21,102,97,117,n.a.,2,13,23,23,23,22,23,23,23
661.,CENTRO ENERGIA TEVEROLA S.R.L.,VIA ANDREA DORIA 41/G,ROMA,Italy,3511,n.a.,2,1,2,3,2,6,99,94,118,n.a.,n.a.,n.a.,n.a.,2,6,15,23,22,22
630.,CERAMICA DEL CONCA - S.P.A.,VIA CROCE 8,SAN CLEMENTE,Italy,2331,n.a.,171,129,117,103,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,379,274,280,210,n.a.,n.a.,n.a.,n.a.,n.a.
620.,CERAMICA MANDRIO CORREGGIO C.M.C. S.P.A.,VIA FARMACISTA 11,CORREGGIO,Italy,6820,n.a.,9,12,12,11,12,13,12,12,12,n.a.,38,40,40,38,41,40,40,41,41
831.,CERAMICA MEDITERRANEA S.P.A.,ZIN INDUSTRIALE S.S. 126 KM 95,GUSPINI,Italy,2331,n.a.,22,22,17,20,18,19,22,21,18,n.a.,104,96,94,91,99,103,102,101,108
351.,CERAMICA SANT'AGOSTINO - S.P.A.,VIA STATALE,TERRE DEL RENO,Italy,2331,n.a.,60,57,54,61,55,66,62,57,70,n.a.,304,299,320,327,334,336,347,364,379
90.,CERAMICA VALSECCHIA S.P.A.,VIA RADICI NORD 90/A,CASTELLARANO,Italy,2331,n.a.,24,23,21,19,9,15,16,16,19,n.a.,76,71,66,68,61,58,61,68,63
342.,CERAMICHE ATLAS CONCORDE S.P.A.,VIA DEL CANALETTO 141,FIORANO MODENESE,Italy,2331,n.a.,n.a.,293,287,258,233,213,207,184,250,n.a.,n.a.,674,653,638,612,587,581,637,632
152.,CERAMICHE CAESAR S.P.A.,VIA DEL CANALETTO 49,FIORANO MODENESE,Italy,2331,n.a.,n.a.,158,142,129,125,131,137,126,167,n.a.,n.a.,425,423,425,431,437,442,431,464
200.,CERAMICHE CCV CASTELVETRO S.P.A.,VIA STATALE 569/173,CASTELVETRO DI MODENA,Italy,2331,n.a.,59,57,51,45,43,43,45,39,50,n.a.,170,170,174,177,175,179,179,193,224
762.,CERAMICHE GARDENIA ORCHIDEA S.P.A.,VIA DEL CANALETTO 27,FIORANO MODENESE,Italy,2331,n.a.,83,50,56,47,62,73,73,71,92,n.a.,257,256,265,326,335,340,338,381,390
368.,CERAMICHE MARCA CORONA S.P.A.,VLE EMILIA ROMAGNA 7,SASSUOLO,Italy,2331,n.a.,n.a.,78,79,71,75,75,69,55,70,n.a.,n.a.,230,226,218,220,224,227,241,248
36.,CERAMICHE MOMA - S.P.A.,VIA PANARIA BASSA 17/A,FINALE EMILIA,Italy,2331,n.a.,69,60,50,44,47,47,45,41,43,n.a.,158,151,150,134,162,173,171,163,163
385.,CERAMICHE REFIN S.P.A.,VIA I MAGGIO 22,CASALGRANDE,Italy,2331,n.a.,n.a.,83,83,72,62,61,58,50,70,n.a.,n.a.,193,195,188,191,194,192,199,199
96.,CERAMICHE SERRA S.P.A.,VIA ESTENSE 10589,SERRAMAZZONI,Italy,2331,n.a.,29,27,25,24,23,22,21,21,22,n.a.,61,59,56,56,57,57,57,55,59
172.,CERAMICHE SETTECENTO VALTRESINARO S.P.A.,VIA DEL CROCIALE 21,FIORANO MODENESE,Italy,2331,n.a.,16,16,18,17,17,15,14,15,23,n.a.,105,103,104,109,109,111,119,127,130
541.,CEREAL DOCKS MARGHERA S.R.L.,BNA MOLINI 30,VENEZIA,Italy,1041,n.a.,18,7,10,12,11,6,n.a.,n.a.,n.a.,n.a.,35,35,35,34,45,35,n.a.,n.a.,n.a.
600.,CEREAL DOCKS S.P.A.,VIA CA' MARZARE 3,CAMISANO VICENTINO,Italy,1041,n.a.,618,505,551,525,544,459,343,337,366,n.a.,156,145,135,125,119,115,74,65,52
186.,CERINDUSTRIES S.P.A.,VIA EMILIA PONENTE 1000,CASTEL BOLOGNESE,Italy,2331,n.a.,45,42,44,45,54,55,52,19,12,n.a.,207,209,220,227,224,235,272,156,37
543.,CHAM PAPER GROUP ITALIA S.P.A.,VIA ROMA 67,CARMIGNANO DI BRENTA,Italy,1710,n.a.,180,179,167,166,153,146,148,119,124,n.a.,334,336,333,334,338,344,345,345,335
249.,CHEMTURA MANUFACTURING ITALY S.R.L.,VIA DELLA MOSCOVA 3,MILANO,Italy,2059,n.a.,n.a.,0,1,2,8,8,9,9,10,n.a.,n.a.,1,6,8,54,55,56,59,112
398.,CHIMICA POMPONESCO S.P.A.,VIA DELLE INDUSTRIE 1,POMPONESCO,Italy,2010,n.a.,77,83,83,87,88,89,70,62,90,n.a.,126,125,121,124,127,131,125,116,114
381.,CIPRO GEST S.R.L.,CNT C.DA CANNE MASCHE SNC,TERMINI IMERESE,Italy,3821,n.a.,4,3,1,0,0,1,4,4,7,n.a.,47,64,63,63,67,67,74,77,79
297.,CNH AMERICA LLC,UNICITY INTERGRATED LOGISTICS,WINNIPEG,Canada,2892,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
887.,CO-VER POWER TECHNOLOGY S.R.L.,VIA QUARANTADUE MARTIRI 165,VERBANIA,Italy,3530,n.a.,10,9,12,13,13,11,11,10,11,n.a.,13,10,10,15,11,12,14,5,n.a.
28.,COEM S.P.A.,VIA CAMEAZZO 25,FIORANO MODENESE,Italy,2331,n.a.,69,64,59,59,55,54,48,40,51,n.a.,269,263,254,253,252,250,248,247,265
19.,COGENPOWER SRL,CSO RE UMBERTO 54,TORINO,Italy,4321,n.a.,n.a.,5,4,4,4,4,4,5,4,n.a.,n.a.,4,5,5,6,6,n.a.,14,12
199.,COGNE ACCIAI SPECIALI S P A,"CALLE CORRO (BX), 326",GRANOLLERS,Spain,4672,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
635.,COLACEM S.P.A.,VIA DELLA VITTORINA 60,GUBBIO,Italy,2351,n.a.,229,252,266,289,299,362,361,359,476,n.a.,908,943,"1,012","1,024","1,033","1,028","1,059","1,100","1,093"
169.,COLGATE - PALMOLIVE ITALIA S.R.L.,VLE ALEXANDRE GUSTAVE EIFFEL 15,ROMA,Italy,2042,n.a.,64,67,65,62,60,57,59,62,57,n.a.,461,471,474,477,480,n.a.,519,523,524
14.,COLONY ADVISORS LLC,66-1685 KOHALA MOUNTAIN RD,KAMUELA,United States of America,6831,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,1,n.a.,n.a.
375.,COLUMBIAN CARBON EUROPA SRL,VIA SAN CASSIANO 140,TRECATE,Italy,2010,n.a.,53,48,60,58,15,79,59,41,67,n.a.,79,83,83,81,80,79,78,75,84
307.,COLUMBUS SRL,STR BARGHETTO 9/A,PARMA,Italy,1039,n.a.,40,45,46,38,41,45,46,58,52,n.a.,121,82,79,77,77,69,69,76,150
404.,COMET S.P.A.,VIA MICHELINO 105,BOLOGNA,Italy,4643,n.a.,774,733,662,661,682,755,790,643,703,n.a.,"2,017","1,998","1,840","1,812","1,775","1,740","1,801","1,871","1,970"
68.,COMOCALOR S.P.A.,VIA PIETRO STAZZI 2,COMO,Italy,3530,n.a.,n.a.,4,4,5,5,5,6,6,6,n.a.,n.a.,5,5,6,5,5,5,5,5
823.,COMPAGNIA ELETTRICA LOMBARDA S.P.A. IN LIQUIDAZIONE, FORO BUONAPARTE 31,MILANO,Italy,4321,n.a.,n.a.,n.a.,n.a.,n.a.,0,1,0,0,4,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
153.,COMPAGNIA MERCANTILE D'OLTREMARE - S.R.L.,CSO GIUSEPPE GARIBALDI 148,SALERNO,Italy,1000,n.a.,24,26,19,18,20,16,15,19,25,n.a.,154,132,105,113,47,120,108,108,11
221.,COMPAGNIA PER L'ELETTRICITA' E L'ACQUACOLTURA S.R.L.,VIA RESSEL 2/D,GORIZIA,Italy,3511,n.a.,0,1,1,1,0,1,2,3,4,n.a.,1,1,1,1,2,4,2,3,7
811.,CONDINO ENERGIA S.R.L.,VIA ROMA 153,BORGO CHIESE,Italy,3510,n.a.,9,9,10,11,11,9,8,8,10,n.a.,6,6,6,6,6,6,6,6,6
93.,CONDITALIA S.P.A.,VIA GIUSEPPE GARIBALDI 114,NOCERA SUPERIORE,Italy,1039,n.a.,n.a.,10,9,7,8,8,7,7,7,n.a.,n.a.,21,18,17,4,7,n.a.,n.a.,n.a.
835.,CONSORZIO CARTIERE IN TIVOLI,VIA FUCILARI 86,TIVOLI,Italy,4649,n.a.,51,42,43,41,31,n.a.,n.a.,n.a.,n.a.,n.a.,22,1,1,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
143.,CONSORZIO CASALASCO DEL POMODORO SOCIETA' AGRICOLA COOPERATIVA,STP 32,RIVAROLO DEL RE ED UNITI,Italy,0163,n.a.,269,275,209,208,243,254,218,218,216,n.a.,845,796,592,612,583,581,568,548,539
707.,CONTOURGLOBAL SOLUTIONS (ITALY) S.R.L.,VIA CUSANI 5,MILANO,Italy,3511,n.a.,8,7,8,9,9,7,5,0,0,n.a.,9,9,9,8,13,14,n.a.,n.a.,n.a.
686.,COOPERATIVA CERAMICA D'IMOLA SOCIETA' COOPERATIVA IN BREVE COOPERATIVA CERAMICA D'IMOLA S.C.,VLE VITTORIO VENETO 13,IMOLA,Italy,2331,n.a.,244,246,252,248,263,275,277,282,399,n.a.,"1,361","1,419","1,550","1,648","1,847","1,842","1,960","2,041","2,230"
461.,COPPOLA - S.P.A.,VIA DE RISI 13,SCAFATI,Italy,1039,n.a.,32,33,29,24,21,22,18,19,24,n.a.,103,93,83,81,80,78,71,74,76
719.,CORDEN PHARMA LATINA SOCIETA' PER AZIONI IN BREVE CORDEN PHARMA LATINA S.P.A.,VIA MURILLO,SERMONETA,Italy,2110,n.a.,91,86,94,84,n.a.,81,50,n.a.,n.a.,n.a.,574,522,515,579,n.a.,702,783,n.a.,n.a.
76.,CORNING PHARMACEUTICAL GLASS S.P.A.,VIA MONTELUNGO 4,PISA,Italy,2319,n.a.,33,35,32,33,32,30,36,33,36,n.a.,123,122,117,114,111,109,111,114,110
66.,COTONIFICIO ALBINI S.P.A.,VIA DOTTOR SILVIO ALBINI 1,ALBINO,Italy,1320,n.a.,142,143,147,135,136,141,125,103,133,n.a.,759,744,735,732,740,792,836,849,808
633.,COTTO PETRUS S.R.L.,VIA MOLINO ROTEGLIA 4,CASTELLARANO,Italy,2331,n.a.,31,20,3,3,5,5,5,5,7,n.a.,12,8,5,19,20,20,20,20,20
316.,COTTOSENESE S.P.A,VIA DELLE FORNACI 55/A,SAN QUIRICO D'ORCIA,Italy,2332,n.a.,8,10,11,11,11,12,15,15,19,n.a.,39,39,39,66,70,77,83,94,100
165.,CPL CONCORDIA SOC.COOP,,,Poland,,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
573.,CT SPA LLC,2600 DODGE ST,DUBUQUE,United States of America,,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
772.,D. & D. S.R.L. PRODOTTI CONSERVATI,VIA NAZIONALE 130,MERCOGLIANO,Italy,4639,n.a.,6,8,6,3,3,0,0,0,0,n.a.,45,46,34,5,48,n.a.,n.a.,n.a.,n.a.
805.,DALMINE S.P.A.,PZA CADUTI 6 LUGLIO 1944 1,DALMINE,Italy,2420,n.a.,756,792,"1,186","1,146","1,278","1,227","1,026",947,"1,706",n.a.,"2,003","2,267","2,314","2,296","2,506","2,535","2,699",n.a.,n.a.
655.,DANESI LATERTECH S.P.A.,VIA AMILCARE PONCHIELLI 7,MILANO,Italy,2332,n.a.,2,4,5,6,9,14,13,7,6,n.a.,19,24,37,53,57,59,69,31,31
586.,DANIELI & C. OFFICINE MECCANICHE SPA,P.O. BOX113,BUTTRIO,Italy,2891,"2,491","2,508","2,766","3,055","3,033","2,419","3,146","2,422","2,074","2,674","9,419","9,419","10,954","11,424","10,944","10,037","9,392","8,663","7,974","7,748"
862.,DAVIA SRL,STR. CIMPULUI NR. 4,HARSOVA,Romania,,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
730.,DE CLEMENTE CONSERVE S.P.A.,LOC CASA MANDRIZZO VIA CANFORA SNC,FISCIANO,Italy,1030,n.a.,60,65,65,62,57,62,56,54,46,n.a.,163,148,137,128,130,123,115,96,90
571.,DE TOMASO AUTOMOBILI S.P.A. - I N L I Q U I D A Z I O N E,VIA GIOVANNI MARCH 14/A,LIVORNO,Italy,2910,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,24,17,0,0,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"1,067","1,064",n.a.,n.a.
555.,DELIA A/S,HARBOUR HOUSE,KOEBENHAVN OE,Denmark,7735,n.a.,4,8,3,3,3,n.a.,n.a.,n.a.,n.a.,n.a.,0,n.a.,n.a.,0,n.a.,n.a.,n.a.,n.a.,n.a.
267.,DEROMA S.P.A.,VIA PASUBIO 17,MALO,Italy,2341,n.a.,n.a.,n.a.,n.a.,50,55,54,68,66,80,n.a.,n.a.,n.a.,n.a.,785,898,956,985,"1,032","1,729"
241.,DESCO S.P.A.,STR SECONDARIA A3 SNC,PONTINIA,Italy,1039,n.a.,9,9,9,7,7,8,8,8,8,n.a.,16,15,13,14,15,15,15,15,23
438.,DI LEO NOBILE - S.P.A. INDUSTRIA CONSERVE ALIMENTARI,VIA S.SALVATORE 20,CASTEL SAN GIORGIO,Italy,1039,n.a.,11,12,13,15,11,13,10,11,11,n.a.,33,40,42,43,41,42,26,46,28
378.,DI MUZIO LATERIZI S.R.L.,VIA NAZIONI UNITE 2,ALANNO,Italy,2332,n.a.,6,6,7,8,8,9,7,8,12,n.a.,17,18,18,19,21,19,21,24,24
776.,DISTER ENERGIA S.P.A.,VIA GRANAROLO 231,FAENZA,Italy,3511,n.a.,23,35,28,17,20,23,37,36,4,n.a.,30,30,29,28,29,24,20,14,n.a.
260.,DISTER S.P.A.,"VIA GRANAROLO,231",FAENZA,Italy,1102,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,32,68,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,62,73
480.,DISTILLERIA BERTOLINO S.P.A.,VLE DEI PLATANI 101,PARTINICO,Italy,1101,n.a.,5,5,6,10,18,6,12,19,10,n.a.,31,31,31,29,23,26,30,29,22
472.,DISTILLERIE BONOLLO S.P.A.,VIA MOSCA 5,FORMIGINE,Italy,1101,n.a.,45,48,49,61,51,n.a.,n.a.,n.a.,n.a.,n.a.,135,125,141,130,n.a.,n.a.,n.a.,n.a.,n.a.
588.,DISTILLERIE G. DI LORENZO S.R.L.,VIA DELLA DISTILLERIA 11,PERUGIA,Italy,1101,n.a.,14,14,15,20,19,17,16,20,16,n.a.,37,35,39,42,44,37,33,36,34
72.,DOLE FOODS PRIVATE LIMITED,"55, BHIKU BUILDING,VEER SAVARKAR MARG",MUMBAI,India,1051,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
219.,DOLOMITE FRANCHI S.P.A.,VIA CORSICA 14,BRESCIA,Italy,2320,n.a.,42,38,41,42,50,47,46,34,43,n.a.,186,185,192,194,199,199,193,188,203
147.,DOMUS LINEA SRL,VIA DELLA CHIUSA 16,RUBIERA,Italy,2332,n.a.,9,10,10,10,8,12,13,13,13,n.a.,64,68,70,73,71,73,77,78,79
30.,DONATI LATERIZI - S.R.L.,VIA ANTONIO MEUCCI 28,SAN GIULIANO TERME,Italy,2332,n.a.,7,8,9,10,15,12,13,16,22,n.a.,23,23,22,60,71,73,76,82,83
424.,DS SMITH PAPER ITALIA S.R.L.,VLE PASUBIO 6,MILANO,Italy,1712,178,178,179,10,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,193,198,193,16,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
749.,DUFERDOFIN - NUCOR S.R.L.,VIA GENERALE ARMANDO DIAZ 248,SAN ZENO NAVIGLIO,Italy,2410,n.a.,405,386,383,327,n.a.,501,384,223,743,n.a.,717,690,682,679,n.a.,732,778,800,813
490.,E.ON CONNECTING ENERGIES ITALIA S.R.L.,VIA AMERIGO VESPUCCI 2,MILANO,Italy,3511,n.a.,29,9,1,0,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,55,19,13,2,n.a.,n.a.,n.a.,n.a.,n.a.
204.,E.ON PRODUZIONE CENTRALE LIVORNO FERRARIS SPA,,,Italy,,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
201.,E.ON PRODUZIONE S.P.A.,VIA AMERIGO VESPUCCI 2,MILANO,Italy,3511,n.a.,2,568,"1,165","1,603","1,688","1,959","2,503","2,231","2,321",n.a.,317,272,520,539,488,620,699,898,"1,033"
126.,ECO & POWER AMBROSIANA S.R.L.,VIA AMILCARE PONCHIELLI 7,MILANO,Italy,3513,n.a.,9,4,3,4,6,9,10,11,12,n.a.,30,29,30,32,33,39,44,43,42
504.,ECOLOGIA AMBIENTE S.R.L.,VIA ELENA CASATI 12,COMO,Italy,3800,n.a.,6,6,5,5,4,5,4,4,4,n.a.,19,21,21,25,25,3,25,26,24
576.,ECOSESTO S.P.A.,CNT CANCELLO MAGDALONE,RENDE,Italy,3511,n.a.,22,24,24,26,25,27,8,19,28,n.a.,22,23,23,42,41,46,47,47,47
798.,ECOTERMICA EPOREDIESE S.R.L.,CSO RE UMBERTO 1,TORINO,Italy,3511,n.a.,3,3,3,3,3,1,0,0,0,n.a.,1,1,1,1,1,1,n.a.,n.a.,n.a.
128.,EDILCALCE VIOLA OLINDO E FIGLI SOCIETA' PER AZIONI,VIA BORGO SAN GIOVANNI 11,FOLIGNO,Italy,2352,n.a.,8,9,12,15,18,24,23,20,21,n.a.,37,40,43,54,61,64,72,71,72
663.,EDISO S.R.L. IN LIQUIDAZIONE,VIA VITTORIO VENETO 25,NOGAROLE ROCCA,Italy,4120,n.a.,n.a.,0,0,0,0,0,0,0,0,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
842.,EDISON S.P.A.,FORO BUONAPARTE 31,MILANO,Italy,3511,n.a.,"11,266","12,117","12,580","13,050","12,844","12,033","11,084","9,384","11,750",n.a.,n.a.,"3,066","3,101","3,240","3,248","3,764","3,939","2,961","2,961"
50.,EGIDIO GALBANI SOCIETA' A RESPONSABILITA' LIMITATA IN BREVE EGID IO GALBANI S.R.L. O E.GA. S.R.L.,VIA FLAVIO GIOIA 8,MILANO,Italy,1051,n.a.,820,843,928,938,913,959,896,818,887,n.a.,"1,675","1,683","1,772","1,829","1,869","1,841","1,880","1,860","1,861"
134.,ELCOGRAF S.P.A.,VIA ARNOLDO MONDADORI 15,VERONA,Italy,1812,n.a.,174,165,193,233,272,289,294,311,374,n.a.,935,964,926,977,"1,055","1,071","1,057","1,257","1,272"
558.,ELECTROLUX ITALIA S.P.A.,CSO LINO ZANUSSI 24,PORCIA,Italy,2751,n.a.,891,910,917,902,920,900,930,"1,034","1,256",n.a.,"4,561","4,606","4,788","5,089","5,246","5,498","5,785","6,319","7,002"
449.,ELETTRA PRODUZIONE S.R.L. IN LIQUIDAZIONE,VIA ANTONIO DA RECANATE 2,MILANO,Italy,3511,n.a.,1,3,82,148,150,156,152,129,188,n.a.,26,50,55,59,61,60,59,56,56
390.,EMBRACO EUROPE S.R.L.,PZA SOLFERINO 20,TORINO,Italy,2813,n.a.,383,387,375,397,401,341,337,246,290,n.a.,"2,755","2,629","2,642","2,627","2,569","2,469","2,410","2,306","2,793"
286.,EMILCERAMICA S.R.L.,VIA GHIAROLA NUOVA 29,FIORANO MODENESE,Italy,2331,n.a.,0,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
