Country,Account Type,Account Holder Name,Main Address Line,City,Allowance In Allocation In 2005,Allowance In Allocation In 2006,Allowance In Allocation In 2007,Allowance In Allocation In 2008,Allowance In Allocation In 2009,Allowance In Allocation In 2010,Allowance In Allocation In 2011,Allowance In Allocation In 2012,Allowance In Allocation In 2013,Allowance In Allocation In 2014,Allowance In Allocation In 2015,Allowance In Allocation In 2016,Allowance In Allocation In 2017,Allowance In Allocation In 2018,Allowance In Allocation In 2019,Allowance In Allocation In 2020,Verified Emissions In 2005,Verified Emissions In 2006,Verified Emissions In 2007,Verified Emissions In 2008,Verified Emissions In 2009,Verified Emissions In 2010,Verified Emissions In 2011,Verified Emissions In 2012,Verified Emissions In 2013,Verified Emissions In 2014,Verified Emissions In 2015,Verified Emissions In 2016,Verified Emissions In 2017,Verified Emissions In 2018,Verified Emissions In 2019,Verified Emissions In 2020,Units Surrendered In 2005,Units Surrendered In 2006,Units Surrendered In 2007,Units Surrendered In 2008,Units Surrendered In 2009,Units Surrendered In 2010,Units Surrendered In 2011,Units Surrendered In 2012,Units Surrendered In 2013,Units Surrendered In 2014,Units Surrendered In 2015,Units Surrendered In 2016,Units Surrendered In 2017,Units Surrendered In 2018,Units Surrendered In 2019,Units Surrendered In 2020
Italy,Operator Holding Account,SANAC S.p.A. in Amministrazione Straordinaria,"Viale Certosa, 239",MILANO,3001,3001,3001,0,0,0,0,0,,,,,,,,,3239,2946,581,0,0,0,0,0,,,,,,,,,3239,2946,581,,,,,,,,,,,,,
Italy,Operator Holding Account,SANAC S.p.A. in Amministrazione Straordinaria,"Viale Certosa, 239",MILANO,9140,9140,9140,12149,12149,12149,12149,12149,7580,3725,7316,7181,7045,6908,6768,6629,9872,10454,11110,11609,10094,9677,9871,5462,3336,9549,8436,8391,,,,,9872,10454,11110,11609,10094,9677,9871,5462,3336,9549,8436,8391,,,,
Italy,Operator Holding Account,SANDOZ INDUSTRIAL PRODUCTS S.P.A.,"Corso Verona, 165",ROVERETO,19037,19037,19037,20197,20197,20197,20197,20197,14335,14086,13834,13580,13322,13063,12799,12536,9427,8992,7688,7648,7986,8223,10963,11316,12565,12782,14851,16751,,,,,9427,8992,7688,7648,7986,8223,10963,11316,12565,12782,14851,16751,,,,
Italy,Operator Holding Account,SANGALLI VETRO MANFREDONIA SPA,"S.S 89 KM 162,250",MONTE SANT'ANGELO (fg),100283,100283,100283,107642,107642,107642,107642,107642,90735,89021,0,0,0,0,0,0,106988,106880,107379,107704,97654,115917,115467,106240,105072,106027,,,,,,,,213868,,107704,97654,115917,115467,106240,105072,93749,,,,,,
Italy,Operator Holding Account,SANOFI S.P.A.,"Viale Luigi Bodio, 37/B",MILANO,,,,0,0,0,0,7146,0,0,0,8436,8276,8114,7951,7787,,,,0,574,11174,11698,12321,Excluded,Excluded,Excluded,32768,,,,,,,,,574,11174,11698,12321,,,,32768,,,,
Italy,Operator Holding Account,SANPAOLINA SRL IN LIQUIDAZIONE,"VIA DANTE ALIGHIERI, 149",SCAFATI,,,,5483,5483,5483,5483,5483,,,,,,,,,,,,2808,2893,3381,5483,5483,0,0,,,,,,,,,,2808,2893,3381,,,,,,,,,,
Italy,Operator Holding Account,SANPELLEGRINO SPA,"Via Ludovico il Moro, 35",MILANO,10550,10550,10550,27091,35008,35008,35008,35008,8669,7758,6872,6013,5180,4373,3593,2843,8317,8931,8416,14230,16975,17348,18338,19081,18544,16978,17040,18254,,,,,,8317,17347,14230,16975,17348,18338,19081,18544,16978,17040,18254,,,,
Italy,Operator Holding Account,SANPELLEGRINO SPA,"Via Ludovico il Moro, 35",MILANO,,,,34788,34788,34788,34788,34788,9515,8516,7542,6600,5685,4801,3944,3120,,,19259,21505,18697,24927,25372,27786,24933,25057,26172,26880,,,,,,,19259,21505,18697,24927,25372,27786,24933,25057,26172,26880,,,,
Italy,Operator Holding Account,SAPI SPA,"PALETTI, 1",CASTELNUOVO RANGONE,35628,35628,35628,16565,16565,16565,16565,16565,10170,9993,9815,2409,2363,2317,2270,2223,11219,8222,11284,10169,7387,9693,9802,10131,9672,6517,2153,2190,,,,,,19441,,10169,7387,9693,9802,10131,9672,6517,2153,2190,,,,
Italy,Operator Holding Account,SAPI SPA,"PALETTI, 1",CASTELNUOVO RANGONE,38497,38497,38497,16778,16778,16778,16778,16778,17069,16772,16472,16169,15863,15554,15241,14926,15268,13082,14896,16331,17615,18506,18430,17052,16524,17532,23330,24422,,,,,,28350,,16331,17615,18506,18430,17052,16524,17532,23330,24422,,,,
Italy,Operator Holding Account,Sapio Produzione Idrogeno Ossigeno S.r.l.,VIA SILVIO PELLICO 48,Monza,,,,,,,,,79087,77713,19081,18730,18375,18017,17654,17290,,,,,,,,,122786,11537,9547,9894,,,,,,,,,,,,,122786,11537,9547,9894,,,,
Italy,Operator Holding Account,SARDA LATERIZI S.R.L.,"ZONA INDUSTRIALE - VIA PIGAFETTA, 1",PORTO TORRES (SS),,,,,,,,,18455,9068,0,0,0,0,0,0,,,,,,,,,9842,5341,,,,,,,,,,,,,,,9842,5341,,,,,,
Italy,Operator Holding Account,SARLUX S.R.L.,"S.S. Sulcitana 195, km 19",Sarroch (Cagliari),6160040,6160040,6160040,2582276,2604100,2604100,2604100,2604100,2601956,2556762,2511037,2464835,2418136,2370982,2323241,2275333,6266748,6226940,6259598,6213751,5669711,6151536,5872638,5928730,5889745,5758326,6594472,6506939,,,,,,12493688,6259598,6213751,5669711,6151536,5872638,5928730,5889745,5758326,6594472,6506939,,,,
Italy,Operator Holding Account,Sasol Italy Energia S.r.l.,Contrada Marcellino - Augusta (SR),Contrada Marcellino - Augusta (SR),,,,,,,,,,,,,,,,,,,,,,,,,,,0,69499,,,,,,,,,,,,,,,,69499,,,,
Italy,Operator Holding Account,SASOL ITALY SPA,Vittor Pisani 20,MILANO,564243,564243,564243,602012,602012,602012,602012,602012,446895,439132,431279,423344,415323,407224,399024,390796,592586,478792,454453,380255,316434,406574,420405,356295,380399,355904,359267,352469,,,,,,1071378,454453,380255,316434,406574,420405,356295,380399,355904,359267,352469,,,,
Italy,Operator Holding Account,SASOL ITALY SPA,Vittor Pisani 20,MILANO,59494,59494,59494,64998,64998,64998,64998,64998,48848,48000,47142,46274,45397,44512,43615,42716,49127,45362,41321,47211,32759,45619,38312,43271,44004,26418,29602,36213,,,,,49127,45362,41321,47211,32759,45619,38312,43271,44004,26418,29602,36213,,,,
Italy,Operator Holding Account,SAVOIA ITALIA S.P.A.,"Via Ghiarola Nuova,77",Fiorano Modenese,,,,,,,,,14835,14579,10584,10390,10193,9994,9792,9591,,,,,,,,,7315,8137,7047,7468,,,,,,,,,,,,,7315,8137,7047,7468,,,,
Italy,Operator Holding Account,SCA HYGIENE PRODUCTS S.P.A.,"VIA TAZIO NUVOLARI, 10",CAPANNORI,8957,8957,8957,21837,21837,21837,21837,21837,7768,7633,7497,7359,7219,7078,6936,6793,9176,20036,0,23900,22343,22193,22734,21405,22231,22388,21918,21573,,,,,,9176,,23900,22343,22193,22734,21405,22231,22388,21918,21573,,,,
Italy,Operator Holding Account,SCA HYGIENE PRODUCTS S.P.A.,"VIA TAZIO NUVOLARI, 10",CAPANNORI,71480,71480,71480,68876,68876,68876,68876,68876,38804,38130,37448,36759,36063,35360,34648,33933,77850,68698,82431,80772,67684,73845,73892,71444,76227,74142,79153,77414,,,,,,146548,82431,80772,67684,73845,73892,71444,76227,74142,79153,77414,,,,
Italy,Operator Holding Account,SCA HYGIENE PRODUCTS S.P.A.,"VIA TAZIO NUVOLARI, 10",CAPANNORI,13273,13273,13273,12823,12823,12823,12823,12823,12647,12427,12205,11980,11753,11524,11292,11059,14469,14656,14694,14884,14309,14841,15759,14560,14851,14573,14469,12836,,,,,,29125,14694,14884,14309,14841,15759,14560,14851,14573,14469,12836,,,,
Italy,Operator Holding Account,SCA PACKAGING ITALIA SPA,"CARTIERA, 8",CASTELFRANCO EMILIA,13968,13968,13968,,,,,,,,,,,,,,14501,7855,0,,Not Reported,Not Reported,,,,,,,,,,,,22356,,,,,,,,,,,,,,
Italy,Operator Holding Account,SCARLINO ENERGIA SRL,VIA BENEDETTO VARCHI 34,FIRENZE,1702,1702,1702,0,0,0,0,0,,,,,,,,,0,571,178,0,595,848,0,0,0,,,,,,,,,,749,,595,848,,,,,,,,,,
Italy,Operator Holding Account,Scianatico Laterizi Srl,Via Melo da Bari n° 229,Bari,,,,,,,,,33373,32793,20729,14713,31014,30410,29798,29183,,,,,,,,,17574,10810,10633,25275,,,,,,,,,,,,,17574,10810,10633,25275,,,,
Italy,Operator Holding Account,SEA ENERGIA S.P.A.,"AEROPORTO LINATE, S.N.",SEGRATE (MI),127480,127480,127480,173940,175684,173940,173940,173940,46738,41826,37054,32432,27956,23625,19433,15392,128289,154209,153834,145308,156687,169425,181265,163373,140865,117224,116481,120576,,,,,,282498,153834,145308,156687,169425,181265,163373,140865,117224,116481,120576,,,,
Italy,Operator Holding Account,SEA ENERGIA S.P.A.,"AEROPORTO LINATE, S.N.",SEGRATE (MI),,,,48219,95568,95568,95568,95568,13301,11903,10545,9230,7956,6723,5530,4380,,,24417,42790,53488,54941,62153,56618,51716,44048,57397,61836,,,,,,,24417,42790,53488,54941,62153,56618,51716,44048,57397,61836,,,,
Italy,Operator Holding Account,SEA SOCIETA' ELETTRICA DI FAVIGNANA SPA,"EMERICO AMARI, 8",PALERMO,18458,17863,17863,7425,4455,2227,1485,742,0,0,0,0,0,0,0,0,9107,9551,9242,9602,10089,10131,10546,11306,10887,10818,11500,11270,,,,,,18658,9242,9602,10089,10131,10546,11306,10887,10818,11500,11270,,,,
Italy,Operator Holding Account,SEA- SOCIETA’ ESERCIZI AEROPORTUALI S.p.A.,"AEROPORTO MILANO LINATE, SNC",SEGRATE,6635,6635,6635,,,,,,,,,,,,,,8939,5921,3571,Not Reported,Not Reported,Not Reported,,,,,,,,,,,6635,8225,3571,,,,,,,,,,,,,
Italy,Operator Holding Account,SEA- SOCIETA’ ESERCIZI AEROPORTUALI S.p.A.,"AEROPORTO MILANO LINATE, SNC",SEGRATE,5926,5926,5926,,,,,,,,,,,,,,5646,3508,0,,Not Reported,Not Reported,,,,,,,,,,,5646,3508,,,,,,,,,,,,,,
Italy,Operator Holding Account,SEDAMYL S.P.A.,"VIA MONVISO, 24",SALUZZO,63977,63977,63977,110287,110287,110287,110287,110287,71695,70448,69200,67953,66705,65458,64210,62963,78435,77857,76845,73561,81235,92895,94887,94337,96223,95394,102177,101871,,,,,,156292,76845,73561,81235,92895,94887,94337,96223,95394,102177,101871,,,,
Italy,Operator Holding Account,SEI Energia S.p.A.,Via Leonardo da Vinci 44,Grugliasco (TO),6221,6221,6221,5843,5843,0,0,0,,,,,,,,,6294,6484,5168,2187,0,0,,,,,,,,,,,,12778,5168,2187,,,,,,,,,,,,
Italy,Operator Holding Account,SEI SERVIZI ENERGETICI INTEGRATI S.R.L.,VIA TALIERCIO 3,MANTOVA,9099,9099,9099,9739,9739,9739,9739,9739,3083,2521,2082,1823,1570,1325,1089,861,11236,5541,2902,1566,2841,3014,1051,1335,3136,7556,7939,7784,,,,,9099,7678,2902,1566,2841,3014,1051,1335,3136,7556,7939,7784,,,,
Italy,Operator Holding Account,Serravalle Energy Srl,Via Alessandro Manzoni Snc,Petilia Policastro (KR),,,,,,,,,,,,,,,,,,,,,,,,312,118,186,81,392,,,,,,,,,,,,312,118,186,81,392,,,,
Italy,Aircraft Operator Account,Servicios Aereos Sudamericanos S.A.,Avda. Rivadavia 2057 4 B,CABA,,,,,,,,46,3,3,3,3,3,3,3,3,,,,,,,,111,Excluded,Excluded,Excluded,Excluded,,,,,,,,,,,,111,,,,,,,,
Italy,Operator Holding Account,Servizi a Rete srl,contrà Pedemuro San Biagio 72,Vicenza,15676,15676,15676,16659,17903,17903,17903,17903,7476,6691,5927,5187,4472,3779,3109,2462,15740,13613,13539,15036,14007,14863,13533,12095,9587,8699,8947,9114,,,,,,,42892,15036,14007,14863,13533,12095,9587,8699,8947,9114,,,,
Italy,Operator Holding Account,SERVIZI MILAZZO SRL,CONTRADA MANGIAVACCA SNC,MILAZZO (ME),,,,,,,,,346464,340447,334358,328206,321988,315709,309352,302973,,,,,,,,,532125,392596,472796,409195,,,,,,,,,,,,,532125,392596,472796,409195,,,,
Italy,Operator Holding Account,SET Spa,Viale Bianca Maria 15,Milano,,,,720466,684443,655624,619601,590782,0,0,0,0,0,0,0,0,,131558,839607,688485,398930,430581,592750,428869,240306,255472,318096,630257,,,,,,131558,839607,688485,398930,430581,592750,428869,240306,255472,318096,630257,,,,
Italy,Operator Holding Account,SEVES S.p.A,Viale Solferino 28,PARMA,21097,21097,21097,21236,21236,0,0,0,,,,,,,,,22762,23372,21456,21191,395,0,,,,,,,,,,,,46134,21456,21191,395,,,,,,,,,,,
Italy,Operator Holding Account,SEVES S.p.A,Viale Solferino 28,PARMA,3968,3968,3968,5495,5495,5495,5495,5495,,,,,,,,,6514,6821,6733,7572,7531,7477,6913,7361,Excluded,Excluded,Excluded,Excluded,,,,,,13335,6733,7572,7531,7477,6913,7361,,,,,,,,
Italy,Operator Holding Account,SEVES S.p.A,Viale Solferino 28,PARMA,,,,,,0,0,0,,,,,,,,,,,,,,4069,11472,10811,Excluded,Excluded,Excluded,Excluded,,,,,,,,,,4069,11472,10811,,,,,,,,
Italy,Operator Holding Account,SICA - S.R.L.,Via Martiri della Loggia 51,San Marzano sul Sarno (SA),,,,,,,,,,,1970,3458,2981,2519,2072,1641,,,,,,,,,,,1769,1621,,,,,,,,,,,,,,,,3390,,,,
Italy,Operator Holding Account,SICEM SAGA SPA,"VIA NAZARIO SAURO, 7",PARMA,213,213,213,12543,12543,12543,12543,12543,21376,21005,20629,20250,19866,19479,19086,18693,192,2260,3220,3691,19640,33500,35686,36705,36134,38207,35730,38029,,,,,192,,5480,3691,19640,33500,35686,36705,36134,38207,35730,38029,,,,
Italy,Operator Holding Account,SICET SRL,"ALEMAGNA, 9",OSPITALE DI CADORE,762,762,762,769,769,769,769,769,0,0,0,0,0,0,0,0,769,971,800,472,736,831,2503,864,0,0,,,,,,,,1740,800,472,736,831,2503,864,,,,,,,,
Italy,Operator Holding Account,SICHENIA GRUPPO CERAMICHE S.P.A.,via toscana 16,sassuolo,,,,,,,,,27280,26806,20244,19872,19495,19116,18730,18345,,,,,,,,,15498,14443,15572,24383,,,,,,,,,,,,,15498,14443,15572,24383,,,,
Italy,Operator Holding Account,SICIT 2000 S.P.A.,"ARZIGNANO, 80",CHIAMPO,,,,515,20888,20888,20888,20888,4030,3960,3889,3818,3745,3672,3598,3524,,,,1,3073,4773,4318,4809,4438,5038,4894,5340,,,,,,,,1,3073,4773,4318,4809,4438,5038,4894,5340,,,,
Italy,Operator Holding Account,SICIT 2000 S.P.A.,"ARZIGNANO, 80",CHIAMPO,5516,5516,5516,19716,19716,19716,19716,19716,8101,7960,7818,7674,7528,7382,7233,7084,9934,8010,6977,7447,7346,7671,7222,7381,9507,10232,11540,11422,,,,,,16548,8373,7447,7346,7671,7222,7381,9507,10232,11540,11422,,,,
Italy,Operator Holding Account,Siderforgerossi Group S.p.A.,"VIA CARTIERA DI MEZZO, 38",ARSIERO (VI),,,,,,,,,10116,9053,12204,11979,11752,11523,11291,11058,,,,,,,,,19042,21296,22772,19700,,,,,,,,,,,,,19042,21296,22772,19700,,,,
Italy,Operator Holding Account,SIFAGEST S.C.a r.l,"Via Orlanda, 39 Mestre (VE)",VENEZIA,35013,35013,35013,37314,37314,37314,37314,37314,,,,,,,,,33851,21254,26396,14579,3735,457,572,500,0,,,,,,,,33851,21254,26396,14579,3735,457,572,500,,,,,,,,
Italy,Operator Holding Account,SILSTON SPA,"ROMANA, 7",MONTALCINO,27529,27529,27529,,,,,,,,,,,,,,15765,0,0,Not Reported,Not Reported,Not Reported,,,,,,,,,,,,15765,,,,,,,,,,,,,,
Italy,Operator Holding Account,SIMA CERAMICHE SRL,Via per Vignola  37,Maranello (MO),,,,,,,,,6292,6182,6072,3943,5847,5733,5618,5501,,,,,,,,,3023,2892,1463,3095,,,,,,,,,,,,,3023,2892,1463,3110,,,,
Italy,Operator Holding Account,SIMAV SPA,"VIA GIUSEPPE GIOACCHINO BELLI, 86",ROMA (RM),40729,40729,40729,43492,43492,43492,43492,43492,11513,10303,9126,7985,6878,5808,4772,3776,51145,56463,56493,52370,42069,44445,45453,43310,46668,46349,46930,47220,,,,,51145,56463,56493,52370,42069,44445,45453,43310,46668,46349,46930,47220,,,,
Italy,Operator Holding Account,SINTERAMA S.P.A.,"GRAMSCI, 5",SANDIGLIANO,5057,5057,5057,5401,5401,5401,5401,5401,,,,,,,,,5819,6512,5465,4188,3081,2833,2686,3078,Excluded,Excluded,Excluded,Excluded,,,,,,12331,5465,4188,3081,2833,2686,3078,,,,,,,,
Italy,Operator Holding Account,SINTERAMA S.P.A.,"GRAMSCI, 5",SANDIGLIANO,,,,,,,,,,,,,,,,,,,,,,,,,,,2656,8957,,,,,,,,,,,,,,,2656,8957,,,,
Italy,Operator Holding Account,SIRAM SPA,"Via Paolini, 47",Pescara,54299,54299,54299,,,,,,,,,,,,,,25142,9475,,,Not Reported,Not Reported,,,,,,,,,,,25142,9475,,,,,,,,,,,,,,
Italy,Operator Holding Account,SIRAM SPA,"Via Paolini, 47",Pescara,40075,40075,40075,42708,0,0,0,0,,,,,,,,,35010,26571,29593,15060,0,0,,,,,,,,,,,35010,26571,29593,15060,,,,,,,,,,,,
Italy,Operator Holding Account,SIRAM SPA,"Via Paolini, 47",Pescara,8719,8719,8719,9313,9313,9313,9313,9313,7530,6739,5969,5223,4499,3799,3121,2470,9697,11011,10154,10323,7944,11090,7501,11315,11909,10382,10758,12915,,,,,9697,11011,10154,10323,7944,11090,7501,11315,11909,10382,10758,12915,,,,
Italy,Operator Holding Account,SIRAM SPA,"Via Paolini, 47",Pescara,7041,7041,7041,7514,7514,7514,7514,7514,3781,3384,2998,2623,2260,1908,1567,1240,7509,7956,6197,5354,4496,5260,4468,4803,7990,6692,7183,8277,,,,,7509,7956,6197,5354,4496,5260,4468,4803,7990,6692,7183,8277,,,,
Italy,Operator Holding Account,SIRAM SPA,"Via Paolini, 47",Pescara,8694,8694,8694,17398,16497,16497,16497,16497,5129,4590,0,0,0,0,0,0,6800,9533,9975,10810,9162,10040,11226,8282,8294,267,,,,,,,6800,9533,9975,10810,9162,10040,11226,8282,8294,267,,,,,,
Italy,Operator Holding Account,SIRAM SPA,"Via Paolini, 47",Pescara,4215,4215,4215,4499,4499,4499,4499,4499,4124,3691,3270,2860,2465,2081,1710,1353,4577,4806,5096,5775,4989,5985,5581,5687,6182,5761,5939,6301,,,,,4577,4806,5096,5775,4989,5985,5581,5687,6182,5761,5939,6301,,,,
Italy,Operator Holding Account,SIRAM SPA,"Via Paolini, 47",Pescara,3295,3295,3295,3526,3526,3526,3526,3526,3030,2711,2402,2101,1810,1528,1256,993,4137,3986,3754,3980,3860,3799,2996,3249,3346,2907,3285,2855,,,,,4137,3986,3754,3980,3860,3799,2996,3249,3346,2907,3285,2855,,,,
Italy,Operator Holding Account,SIRAM SPA,"Via Paolini, 47",Pescara,6562,6562,6562,6961,6961,6961,6961,6961,3932,3519,3118,2729,2352,1988,1634,1295,4779,4703,3984,4255,4042,4405,12526,13023,13904,13359,12527,13290,,,,,4779,4703,3984,4255,4042,4405,12526,13023,13904,13359,12527,13290,,,,
Italy,Operator Holding Account,SIRAM SPA,"Via Paolini, 47",Pescara,12317,12317,12317,13147,13147,13147,13147,13147,9733,0,0,0,0,0,0,0,13241,11853,11092,12135,13205,12123,8694,8052,76,,,,,,,,13241,11853,11092,12135,13205,12123,8694,8052,76,,,,,,,
Italy,Operator Holding Account,SIRAM SPA,"Via Paolini, 47",Pescara,6074,6074,6074,3316,3316,3316,3316,3316,1445,1293,1145,1002,863,729,599,474,6336,2766,1331,1101,958,1152,642,1192,1120,787,964,776,,,,,,9102,1331,1101,958,1152,642,1192,1120,787,964,776,,,,
Italy,Operator Holding Account,SIRAM SPA,"Via Paolini, 47",Pescara,7497,7497,7497,8017,8017,8017,8017,8017,5974,5345,4736,4145,0,0,0,0,8234,8846,7869,7983,8238,10485,10911,11740,12377,10292,10004,5212,,,,,,17080,7869,7983,8238,10485,10911,11740,12377,10292,10004,5212,,,,
Italy,Operator Holding Account,SIRAM SPA,"Via Paolini, 47",Pescara,5892,5892,5892,6290,6290,6290,6290,6290,4599,4116,3647,3191,2751,2324,1912,1515,8735,9273,8336,8538,8751,8934,6901,8407,8102,7433,5761,6910,,,,,,18008,8336,8538,8751,8934,6901,8407,8103,7432,5761,6910,,,,
Italy,Operator Holding Account,SIRAM SPA,"Via Paolini, 47",Pescara,,,,11650,11650,11650,11650,11650,9413,8424,7461,6528,5624,4749,3901,3086,,,,11019,12657,12675,11888,10085,10210,14995,17202,17324,,,,,,,,11019,12657,12675,11888,10085,10210,14995,17202,17324,,,,
Italy,Operator Holding Account,SIRAM SPA,"Via Paolini, 47",Pescara,,,,0,0,0,0,0,6667,5967,5285,4624,3983,3363,2763,2186,,,,,,,8673,9178,10958,16752,22342,27619,,,,,,,,,,,8673,9178,10958,16752,22342,27619,,,,
Italy,Operator Holding Account,SIRAM SPA,"Via Paolini, 47",Pescara,,,,0,0,0,0,0,5687,5174,4584,4012,3458,2922,2404,1904,,,,,,,2158,6391,6807,4789,6827,6093,,,,,,,,,,,2158,6391,6807,4789,6827,6093,,,,
Italy,Operator Holding Account,SIRAM SPA,"Via Paolini, 47",Pescara,,,,,,,,,5134,4594,4070,3562,3071,2595,2134,1691,,,,,,,,4512,11751,11880,12078,11340,,,,,,,,,,,,4512,11751,11880,12078,11340,,,,
Italy,Operator Holding Account,SIRAM SPA,"Via Paolini, 47",Pescara,,,,,,,,,6379,5709,5057,4427,3816,3224,2652,2101,,,,,,,,5660,5880,4143,4974,5635,,,,,,,,,,,,5660,5880,4143,4974,5635,,,,
Italy,Operator Holding Account,SIRAM SPA,"Via Paolini, 47",Pescara,,,,,,,,,,,607,1107,954,806,663,525,,,,,,,,,,,1987,2050,,,,,,,,,,,,,,,1987,2050,,,,
Italy,Aircraft Operator Account,SIRIO S.P.A.,VIALE DELL'AVIAZIONE 65,MILANO (MI),,,,,,,,700,354,354,354,354,354,354,354,354,,,,,,,,10159,10876,11769,9558,7902,,,,,,,,,,,,10159,,22645,9558,7902,,,,
Italy,Operator Holding Account,SISECAM FLAT GLASS ITALY SRL,Via Jacopo Linussio n° 2,SAN GIORGIO DI NOGARO (UD),,,,0,0,0,0,0,96743,95034,93307,91563,89802,88024,86226,84424,,,,,,,81785,96788,106524,111044,103931,117942,,,,,,,,,,,81785,96788,106524,111044,103931,117942,,,,
Italy,Operator Holding Account,SITIP S.P.A.,"VIA VALL'ALTA, 13",CENE,14505,14505,14505,15365,15365,15365,15365,15681,7332,11890,11678,10560,10360,10157,9953,9748,11157,11095,11267,8698,5558,4532,4785,4307,6365,8232,7481,6952,,,,,11157,11095,11267,8698,5558,4532,4785,4307,6365,8232,7481,6952,,,,
Italy,Operator Holding Account,SITIP S.P.A.,"VIA VALL'ALTA, 13",CENE,5057,5057,5057,0,0,0,0,0,,,,,,,,,3110,51,3253,0,Not Reported,Not Reported,,,,,,,,,,,3110,51,3253,,,,,,,,,,,,,
Italy,Operator Holding Account,SKF INDUSTRIE S.P.A.,"Pinerolo, 42",AIRASCA,9371,9371,9371,9885,9885,9885,9885,9885,5588,5001,4430,3876,3339,2819,2316,1833,6294,2956,2915,2934,3793,3543,3621,4878,5167,4166,4899,5065,,,,,6294,2956,2915,2934,3793,3543,3621,4878,5167,4166,4899,5091,,,,
Italy,Operator Holding Account,SLIM ALUMINIUM S.P.A.,PIAZZALE DELL'ALLUMINIO S.N.C.,Cisterna di Latina (LT),,,,,,,,,28368,27875,27377,26873,26364,25850,25330,24807,,,,,,,,,27571,27804,27030,28053,,,,,,,,,,,,,27571,27804,27030,28053,,,,
Italy,Operator Holding Account,SMURFIT KAPPA ITALIA S.P.A.,Via Vincenzo Monti 12,MILANO,63153,63153,63153,62854,62854,62854,62854,62854,56312,55334,54344,53344,52333,51313,50279,49243,68904,68596,66638,66802,67444,67042,66069,63839,63419,65214,65763,80586,,,,,68904,68596,66638,66802,67444,67042,66069,63839,63419,65214,65763,80586,,,,
Italy,Operator Holding Account,SMURFIT KAPPA ITALIA S.P.A.,Via Vincenzo Monti 12,MILANO,4933,4933,4933,,,,,,,,,,,,,,5499,4897,0,Not Reported,Not Reported,Not Reported,,,,,,,,,,,5499,,4897,,,,,,,,,,,,,
Italy,Operator Holding Account,Snaidero Rino SpA,"V.le Snaidero Rino, 15",MAJANO,1035,1035,1035,1071,1071,1071,1071,1071,1266,1133,1003,0,0,0,0,0,276,300,167,564,291,440,350,472,850,447,614,,,,,,,276,2829,564,291,440,350,472,850,447,614,,,,,
Italy,Operator Holding Account,Snam Rete Gas S.p.A.,"S. Barbara, 7",SAN DONATO MILANESE,81680,81680,81680,80100,80100,80100,80100,80100,22902,20495,18155,15883,13683,11553,9493,7510,19620,18927,32572,26308,29491,30805,31663,15765,33756,25701,18736,16137,,,,,19620,18927,32572,26308,29491,30805,31663,15765,33756,25701,18736,16137,,,,
Italy,Operator Holding Account,Snam Rete Gas S.p.A.,"S. Barbara, 7",SAN DONATO MILANESE,88691,88691,88691,87707,87707,87707,87707,110835,46298,41434,36700,32109,27661,23356,19192,15182,74173,64702,42298,56996,46700,49029,58574,31349,101139,65593,100405,83199,,,,,74173,64702,42298,56996,46700,49029,58574,31349,101139,65593,100405,83199,,,,
Italy,Operator Holding Account,Snam Rete Gas S.p.A.,"S. Barbara, 7",SAN DONATO MILANESE,4643,4643,4643,14901,14901,14901,14901,14901,7465,1714,1518,46,39,34,27,21,7610,2705,3072,959,4110,15574,3631,6796,2016,2004,503,1316,,,,,7610,2705,3072,959,4110,15574,3631,6796,2016,2004,503,1316,,,,
Italy,Operator Holding Account,Snam Rete Gas S.p.A.,"S. Barbara, 7",SAN DONATO MILANESE,36593,36593,36593,57809,57809,57809,57809,57809,42687,19152,92,80,69,58,48,38,52574,56767,47454,53427,46430,70923,27071,38803,22386,688,894,11407,,,,,52574,56767,47454,53427,46430,70923,27071,38803,22386,688,894,11407,,,,
Italy,Operator Holding Account,Snam Rete Gas S.p.A.,"S. Barbara, 7",SAN DONATO MILANESE,5463,5463,5463,28127,28127,28127,28127,28127,9556,54,48,42,11383,9612,7898,6248,28921,55197,18818,36889,33886,66211,19401,6218,1188,510,375,11496,,,,,28921,55197,18818,36889,33886,66211,19401,6218,1188,510,375,11496,,,,
Italy,Operator Holding Account,Snam Rete Gas S.p.A.,"S. Barbara, 7",SAN DONATO MILANESE,68600,68600,68600,67834,67834,67834,67834,67834,64704,14600,146,128,110,93,77,60,81414,71660,87936,98311,56041,77057,22169,61083,14686,569,538,14358,,,,,81414,71660,87936,98311,56041,77057,22169,61083,14686,569,538,14358,,,,
Italy,Operator Holding Account,Snam Rete Gas S.p.A.,"S. Barbara, 7",SAN DONATO MILANESE,16454,16454,16454,38145,38145,38145,38145,38145,12407,11103,94,82,71,60,49,39,40474,89386,66627,62801,47831,81843,30859,16145,7323,503,1136,14249,,,,,40474,89386,66627,62801,47831,81843,30859,16145,7323,503,1136,14249,,,,
Italy,Operator Holding Account,Snam Rete Gas S.p.A.,"S. Barbara, 7",SAN DONATO MILANESE,2259,2259,2259,2219,2219,2219,2219,2219,245,1,0,0,0,0,0,0,547,54,3483,1532,1963,346,19,223,38,411,,,,,,,547,54,3483,1532,1963,346,19,223,38,411,,,,,,
